0.04458475112915039, 2.112409830093384, -0.4778158962726593, -0.28351014852523804, -1.9888113737106323, 0.5654672384262085
0.11890430003404617, 2.1121480464935303, -0.6202951669692993, -0.2829168438911438, -2.1174004077911377, 0.5839468240737915
0.2825503945350647, 2.0776844024658203, -0.32840898633003235, -0.4001983106136322, -2.059588670730591, 0.9300152063369751
0.4065326750278473, 2.145442485809326, -0.5157173275947571, -0.31841015815734863, -1.7839833498001099, -0.0003664499963633716
0.19126945734024048, 2.2300751209259033, -0.6247274279594421, -0.3408159613609314, -2.0778064727783203, 0.03957659751176834
-0.12143455445766449, 2.178248643875122, -0.7746579051017761, -0.6598368287086487, -1.642551064491272, 0.8176197409629822
0.34994232654571533, 2.1916327476501465, -0.39895936846733093, 0.3388964533805847, -1.9854086637496948, 0.436686247587204
0.9067543745040894, 2.160414695739746, -0.5908918976783752, 0.5052647590637207, -2.0164172649383545, -0.010539799928665161
0.779666006565094, 2.1609556674957275, -0.5631988048553467, 0.4655310809612274, -2.187462329864502, -0.025180349126458168
0.30650925636291504, 2.1657369136810303, -0.5545435547828674, -0.21111008524894714, -1.8994673490524292, 0.01567010022699833
